Температура,Деформация,Время,Напряжение,Напряжение_цикла,Цикл,Угол_град,d_Д,d_В,Скорость_raw,Скорость,log_Время,T_гом,Угол_штрих
213.25,0.0,279.992,64.4224,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.638326199177585,0.5213290460878885,0.0
213.25,0.0,280.225,64.4304,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.63915506067889,0.5213290460878885,0.0
214.0,0.0,280.458,64.4274,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.639983235737732,0.5221329046087888,0.0
214.0,0.0,280.69,64.4262,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.640807175494688,0.5221329046087888,0.0
214.5,0.0,280.923,64.4262,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.641633984007882,0.522668810289389,0.0
214.75,0.0,281.156,64.4276,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.642460109473469,0.5229367631296892,0.0
214.5,0.0,281.388,64.4315,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.64328201179839,0.522668810289389,0.0
214.75,0.0,281.621,64.4234,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6441067774683455,0.5229367631296892,0.0
215.25,0.0,281.854,64.4308,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.644930863460427,0.5234726688102893,0.0
215.25,0.0,282.086,64.426,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.645750738404753,0.5234726688102893,0.0
215.0,0.0,282.319,64.4267,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6465734713013305,0.5232047159699893,0.0
215.5,0.0,282.552,64.4224,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.647395527864892,0.5237406216505894,0.0
216.0,0.0,282.784,64.4234,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.648213385405862,0.5242765273311897,0.0
216.0,0.0,283.017,64.422,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.649034095524648,0.5242765273311897,0.0
216.0,0.0,283.25,64.4289,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6498541326306455,0.5242765273311897,0.0
216.75,0.0,283.482,64.4262,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.650669982672031,0.52508038585209,0.0
216.5,0.0,283.715,64.4228,65,cycle_65,0.0,0.0,0.2329999999999472,0.0,0.0,5.651488679935067,0.5248124330117899,0.0
216.5,0.0,283.948,64.4287,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.652306707481153,0.5248124330117899,0.0
217.0,0.0,284.18,64.4236,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.653120559853973,0.5253483386923901,0.0
217.25,0.0,284.413,64.4261,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6539372541104775,0.5256162915326902,0.0
217.5,0.0,284.646,64.4302,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.654753281921717,0.5258842443729903,0.0
217.5,0.0,284.878,64.4284,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.655565146384953,0.5258842443729903,0.0
218.0,0.0,285.111,64.4289,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.656379847412027,0.5264201500535906,0.0
217.5,0.0,285.344,64.425,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.657193885241609,0.5258842443729903,0.0
218.25,0.0,285.576,64.424,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.658003771482903,0.5266881028938907,0.0
218.25,0.0,285.809,64.4219,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.658816488986238,0.5266881028938907,0.0
218.5,0.0,286.042,64.4184,65,cycle_65,0.0,0.0,0.2329999999999472,0.0,0.0,5.659628546516168,0.5269560557341908,0.0
218.5,0.0,286.274,64.4249,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.66043646415252,0.5269560557341908,0.0
219.0,0.0,286.507,64.4246,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.661247207767088,0.5274919614147909,0.0
219.5,0.0,286.74,64.4314,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.662057294608887,0.5280278670953912,0.0
219.5,0.0,286.972,64.4245,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.662863253187337,0.5280278670953912,0.0
219.75,0.0,287.205,64.4206,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.663672032478079,0.5282958199356913,0.0
220.0,0.0,287.438,64.4197,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6644801581734585,0.5285637727759914,0.0
220.0,0.0,287.67,64.4228,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.665284167171766,0.5285637727759914,0.0
220.5,0.0,287.903,64.4237,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.666090991634266,0.5290996784565916,0.0
220.75,0.0,288.136,64.425,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.666897165655809,0.5293676312968917,0.0
220.75,0.0,288.368,64.4249,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.667699234483119,0.5293676312968917,0.0
220.5,0.0,288.601,64.4241,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.668504113544274,0.5290996784565916,0.0
221.0,0.0,288.834,64.425,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.669308345296096,0.5296355841371918,0.0
221.5,0.0,289.066,64.4235,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.670108483293604,0.530171489817792,0.0
221.25,0.0,289.299,64.419,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.670911426312284,0.5299035369774919,0.0
221.75,0.0,289.532,64.4223,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.671713725130696,0.5304394426580922,0.0
221.25,0.0,289.764,64.422,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.672511941572296,0.5299035369774919,0.0
221.75,0.0,289.997,64.4251,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.673312957840001,0.5304394426580922,0.0
222.0,0.0,290.23,64.4185,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.674113332994153,0.5307073954983923,0.0
223.25,0.0,290.462,64.4238,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.674909637087085,0.5320471596998928,0.0
222.75,0.0,290.695,64.4222,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.675708735828586,0.5315112540192926,0.0
223.25,0.0,290.928,64.4268,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.676507196521119,0.5320471596998928,0.0
223.5,0.0,291.16,64.4201,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.677301597406604,0.5323151125401929,0.0
223.5,0.0,291.393,64.4264,65,cycle_65,0.0,0.0,0.2329999999999472,0.0,0.0,5.67809878778058,0.5323151125401929,0.0
224.0,0.0,291.626,64.4236,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.678895343148252,0.5328510182207932,0.0
224.25,0.0,291.858,64.4283,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.679687849902126,0.5331189710610932,0.0
224.5,0.0,292.091,64.4201,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.6804831410017975,0.5333869239013933,0.0
224.25,0.0,292.324,64.4185,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.681277800116115,0.5331189710610932,0.0
224.25,0.0,292.556,64.42,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.682068421749447,0.5331189710610932,0.0
225.0,0.0,292.789,64.4238,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.682861822603196,0.5339228295819936,0.0
225.25,0.0,293.022,64.428,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.683654594471035,0.5341907824222937,0.0
225.25,0.0,293.254,64.4258,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.684443339930743,0.5341907824222937,0.0
225.75,0.0,293.487,64.4262,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.685234859502726,0.5347266881028939,0.0
225.75,0.0,293.72,64.426,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.686025753066942,0.5347266881028939,0.0
225.75,0.0,293.952,64.4273,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.686812631236402,0.5347266881028939,0.0
226.25,0.0,294.185,64.4254,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.687602278427163,0.5352625937834941,0.0
226.0,0.0,294.418,64.4255,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.688391302567196,0.5349946409431939,0.0
226.5,0.0,294.65,64.4266,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.689176322266839,0.5355305466237942,0.0
226.5,0.0,294.883,64.4209,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.689964105913905,0.5355305466237942,0.0
226.75,0.0,295.116,64.4248,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.690751269446381,0.5357984994640943,0.0
227.5,0.0,295.348,64.4257,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.69153443943429,0.5366023579849947,0.0
227.5,0.0,295.581,64.4217,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.692320368312767,0.5366023579849947,0.0
227.5,0.0,295.814,64.421,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.693105679992086,0.5366023579849947,0.0
228.0,0.0,296.046,64.4237,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.693887008964579,0.5371382636655948,0.0
227.75,0.0,296.279,64.4265,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.694671091787739,0.5368703108252947,0.0
228.25,0.0,296.512,64.419,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.695454560306659,0.5374062165058949,0.0
228.75,0.0,296.744,64.425,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.696234056898872,0.5379421221864952,0.0
228.5,0.0,296.977,64.4216,65,cycle_65,0.0,0.0,0.2329999999999472,0.0,0.0,5.697016302318728,0.537674169346195,0.0
229.0,0.0,297.21,64.4223,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.697797936308945,0.5382100750267953,0.0
229.5,0.0,297.442,64.4244,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.698575609095401,0.5387459807073954,0.0
229.25,0.0,297.675,64.4271,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.699356025703287,0.5384780278670954,0.0
229.5,0.0,297.908,64.425,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.700135833736003,0.5387459807073954,0.0
229.75,0.0,298.14,64.4238,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.70091169123118,0.5390139335476956,0.0
230.25,0.0,298.373,64.4254,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.701690287558313,0.5395498392282958,0.0
230.25,0.0,298.606,64.4211,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.702468278144802,0.5395498392282958,0.0
230.75,0.0,298.838,64.4219,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.703242328803692,0.540085744908896,0.0
230.5,0.0,299.071,64.422,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.70401911332173,0.5398177920685959,0.0
231.25,0.0,299.304,64.4236,65,cycle_65,0.0,0.0,0.2329999999999472,0.0,0.0,5.704795294913894,0.5406216505894962,0.0
231.25,0.0,299.536,64.4213,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.705567547132554,0.5406216505894962,0.0
231.25,0.0,299.769,64.4223,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.706342528254154,0.5406216505894962,0.0
232.0,0.0,300.002,64.4236,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.707116909245073,0.5414255091103966,0.0
232.0,0.0,300.234,64.4233,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.707887371361176,0.5414255091103966,0.0
232.25,0.0,300.467,64.4221,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.708660557440534,0.5416934619506967,0.0
232.0,0.0,300.7,64.4233,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.709433146165015,0.5414255091103966,0.0
232.75,0.0,300.932,64.4214,65,cycle_65,0.0,0.0,0.2320000000000277,0.0,0.0,5.710201826458385,0.5422293676312969,0.0
232.5,0.0,301.165,64.4257,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.710973225791783,0.5419614147909968,0.0
233.25,0.0,301.398,64.4217,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.711744030526893,0.5427652733118971,0.0
233.5,0.0,301.63,64.4198,65,cycle_65,0.0,0.0,0.2319999999999709,0.0,0.0,5.712510937220041,0.5430332261521972,0.0
234.0,0.0,301.863,64.4208,65,cycle_65,0.0,0.0,0.2330000000000041,0.0,0.0,5.713280558046378,0.5435691318327974,0.0
234.0,1.0,302.096,64.4207,65,cycle_65,0.72,1.0,0.2330000000000041,4.291845493562156,0.1430615164520718,5.714049587011979,0.5435691318327974,1.0
234.0,1.0,302.328,64.422,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.1430615164520718,5.714814728270631,0.5435691318327974,1.0
234.25,1.0,302.561,64.4272,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.715582578771952,0.5438370846730975,1.0
234.5,1.0,302.794,64.4235,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.716349840131223,0.5441050375133977,1.0
234.75,1.0,303.026,64.425,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.1430615164520718,5.717113224064844,0.5443729903536977,1.0
235.0,1.0,303.259,64.418,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.717879312366859,0.5446409431939978,1.0
234.75,1.0,303.492,64.4217,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.718644814226825,0.5443729903536977,1.0
235.0,1.0,303.724,64.422,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.1430615164520718,5.719406448889129,0.5446409431939978,1.0
236.0,1.0,303.957,64.4237,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.720170783061731,0.5457127545551983,1.0
236.0,1.0,304.19,64.4284,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.720934533473766,0.5457127545551983,1.0
236.25,1.0,304.422,64.426,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.1430615164520718,5.721694426863231,0.5459807073954984,1.0
236.25,1.0,304.655,64.4236,65,cycle_65,0.72,0.0,0.2329999999999472,0.0,0.1430615164520718,5.72245701492101,0.5459807073954984,1.0
236.25,1.0,304.888,64.42,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.723219021881352,0.5459807073954984,1.0
237.0,1.0,305.12,64.4216,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.1430615164520718,5.72397718194172,0.5467845659163987,1.0
236.75,1.0,305.353,64.4269,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.72473803184446,0.5465166130760986,1.0
237.5,1.0,305.586,64.4206,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.725498303294712,0.5473204715969989,1.0
237.5,1.0,305.818,64.4214,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.1430615164520718,5.726254737915491,0.5473204715969989,1.0
238.25,1.0,306.051,64.4196,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.727013857568672,0.5481243301178992,1.0
238.25,1.0,306.284,64.4218,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.727772401396297,0.5481243301178992,1.0
238.75,1.0,306.516,64.4185,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.1430615164520718,5.728527118413253,0.5486602357984994,1.0
238.75,1.0,306.749,64.4199,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.729284515668544,0.5486602357984994,1.0
239.0,1.0,306.982,64.4206,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.730041339707358,0.5489281886387996,1.0
239.0,1.0,307.214,64.4236,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.1430615164520718,5.730794346902999,0.5489281886387996,1.0
239.5,1.0,307.447,64.4216,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.731550029558746,0.5494640943193998,1.0
240.0,1.0,307.68,64.4258,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.732305141589403,0.5499999999999999,1.0
239.5,1.0,307.912,64.417,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.1430615164520718,5.733056446693461,0.5494640943193998,1.0
240.25,1.0,308.145,64.4224,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.733810422495169,0.5502679528403001,1.0
241.0,1.0,308.378,64.4173,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.734563830245636,0.5510718113612004,1.0
241.0,1.0,308.61,64.4191,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.1430615164520718,5.735313440935549,0.5510718113612004,1.0
241.0,1.0,308.843,64.419,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.1430615164520718,5.736065717576354,0.5510718113612004,1.0
241.25,1.0,309.076,64.4197,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.7368174287223965,0.5513397642015005,1.0
241.75,1.0,309.308,64.4241,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.73756535262377,0.5518756698821007,1.0
241.75,1.0,309.541,64.4221,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.738315937744915,0.5518756698821007,1.0
242.0,1.0,309.774,64.4214,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.739065959910556,0.5521436227224008,1.0
242.5,1.0,310.006,64.4157,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.739812204597635,0.552679528403001,1.0
242.75,1.0,310.239,64.4226,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.740561105788935,0.5529474812433012,1.0
243.0,1.0,310.472,64.4215,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.741309446546922,0.5532154340836013,1.0
243.5,1.0,310.704,64.4214,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.742054019543052,0.5537513397642014,1.0
243.5,1.0,310.937,64.4272,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.74280124434335,0.5537513397642014,1.0
243.5,1.0,311.17,64.4219,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.743547911215617,0.5537513397642014,1.0
244.0,1.0,311.402,64.421,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.744290819993694,0.5542872454448017,1.0
244.25,1.0,311.635,64.4173,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.745036375891321,0.5545551982851018,1.0
244.5,1.0,311.868,64.4202,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.745781376349438,0.5548231511254019,1.0
244.75,1.0,312.1,64.4236,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.74652262833236,0.555091103965702,1.0
245.25,1.0,312.333,64.4263,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.747266522765587,0.5556270096463022,1.0
245.5,1.0,312.566,64.4277,65,cycle_65,0.72,0.0,0.2329999999999472,0.0,0.0,5.74800986423121,0.5558949624866023,1.0
245.75,1.0,312.798,64.4228,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.748749466792325,0.5561629153269024,1.0
246.0,1.0,313.031,64.4215,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.749491707149801,0.5564308681672026,1.0
246.5,1.0,313.264,64.4183,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.7502333969951165,0.5569667738478028,1.0
246.75,1.0,313.496,64.4231,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.750971357458659,0.5572347266881029,1.0
246.75,1.0,313.729,64.4219,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.751711951079859,0.5572347266881029,1.0
247.25,1.0,313.962,64.4277,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.752451996628021,0.5577706323687031,1.0
247.25,1.0,314.194,64.4193,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.753188322269551,0.5577706323687031,1.0
247.0,1.0,314.427,64.427,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.753927276445205,0.5575026795284029,1.0
247.5,1.0,314.66,64.4224,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.754665684970771,0.5580385852090032,1.0
248.25,1.0,314.892,64.426,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.755400383017601,0.5588424437299035,1.0
247.75,1.0,315.125,64.4214,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.756137704990129,0.5583065380493033,1.0
248.75,1.0,315.358,64.4231,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.756874483719487,0.5593783494105037,1.0
249.0,1.0,315.59,64.4193,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.757607561351109,0.5596463022508038,1.0
249.0,1.0,315.823,64.4249,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.758343258315046,0.5596463022508038,1.0
249.5,1.0,316.056,64.4225,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.759078414426839,0.560182207931404,1.0
249.75,1.0,316.288,64.4195,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.759809878775345,0.5604501607717042,1.0
250.0,1.0,316.521,64.4189,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.760543957877762,0.5607181136120043,1.0
250.0,1.0,316.754,64.419,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.76127749850331,0.5607181136120043,1.0
250.25,1.0,316.986,64.4232,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.762007356653808,0.5609860664523044,1.0
250.5,1.0,317.219,64.4231,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.762739824994728,0.5612540192926044,1.0
251.0,1.0,317.452,64.4258,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.763471757218441,0.5617899249732047,1.0
251.0,1.0,317.684,64.4193,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.764200016209469,0.5617899249732047,1.0
251.25,1.0,317.917,64.4246,65,cycle_65,0.72,0.0,0.2329999999999472,0.0,0.0,5.764930880842277,0.5620578778135048,1.0
251.75,1.0,318.15,64.4231,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.765661211702066,0.562593783494105,1.0
251.75,1.0,318.382,64.4232,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.766387878525997,0.562593783494105,1.0
252.25,1.0,318.615,64.4227,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.767117146457854,0.5631296891747052,1.0
252.5,1.0,318.848,64.4264,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.767845882945536,0.5633976420150053,1.0
252.5,1.0,319.08,64.4263,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.76857096454898,0.5633976420150053,1.0
253.0,1.0,319.313,64.4201,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.769298642741219,0.5639335476956056,1.0
253.25,1.0,319.546,64.4209,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.7700257918029205,0.5642015005359057,1.0
253.5,1.0,319.778,64.4203,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.770749295087127,0.5644694533762058,1.0
253.75,1.0,320.011,64.4246,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.771475390455657,0.5647374062165059,1.0
254.0,1.0,320.244,64.4242,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.77220095899221,0.5650053590568059,1.0
254.25,1.0,320.476,64.4226,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.772922890813458,0.5652733118971061,1.0
254.5,1.0,320.709,64.4235,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.773647410229154,0.5655412647374062,1.0
254.75,1.0,320.942,64.4226,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.774371405096489,0.5658092175777063,1.0
254.75,1.0,321.174,64.4227,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.77509177226648,0.5658092175777063,1.0
255.0,1.0,321.407,64.4238,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.775814722555577,0.5660771704180064,1.0
255.5,1.0,321.64,64.422,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.776537150565113,0.5666130760986067,1.0
255.5,1.0,321.872,64.4275,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.777255959851352,0.5666130760986067,1.0
255.5,1.0,322.105,64.4241,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.777977347795828,0.5666130760986067,1.0
256.0,1.0,322.338,64.4218,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.778698215714855,0.5671489817792068,1.0
256.0,1.0,322.57,64.4227,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.779415473841038,0.5671489817792068,1.0
256.5,1.0,322.803,64.4201,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.780135306178996,0.567684887459807,1.0
256.75,1.0,323.036,64.4189,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.780854620731058,0.5679528403001072,1.0
257.0,1.0,323.268,64.4237,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.781570334377444,0.5682207931404073,1.0
257.25,1.0,323.501,64.4211,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.782288617803495,0.5684887459807074,1.0
257.5,1.0,323.734,64.4222,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.783006385668762,0.5687566988210074,1.0
257.25,1.0,323.966,64.4231,65,cycle_65,0.72,0.0,0.2320000000000277,0.0,0.0,5.783720561472551,0.5684887459807074,1.0
257.5,1.0,324.199,64.424,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.784437302638177,0.5687566988210074,1.0
258.25,1.0,324.432,64.4199,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.785153530453822,0.5695605573419078,1.0
258.75,1.0,324.664,64.4228,65,cycle_65,0.72,0.0,0.2319999999999709,0.0,0.0,5.785866175009521,0.570096463022508,1.0
259.0,1.0,324.897,64.426,65,cycle_65,0.72,0.0,0.2330000000000041,0.0,0.0,5.786581380523455,0.5703644158628082,1.0
