Температура,Деформация,Время,Напряжение,Угол_град,d_Деформация,d_Время,Скорость_деф
248.75,0.0,480.473,44.4995,0.0,0.0,0.2330000000000041,0.0
249.0,0.0,480.705,44.5032,0.0,0.0,0.2319999999999709,0.0
249.0,0.0,480.938,44.4992,0.0,0.0,0.2330000000000041,0.0
248.75,0.0,481.171,44.5047,0.0,0.0,0.2330000000000041,0.0
248.25,0.0,481.403,44.5026,0.0,0.0,0.23200000000002774,0.0
248.25,0.0,481.636,44.5013,0.0,0.0,0.2330000000000041,0.0
248.25,0.0,481.869,44.5019,0.0,0.0,0.2330000000000041,0.0
248.25,0.0,482.101,44.5021,0.0,0.0,0.2319999999999709,0.0
248.5,0.0,482.334,44.5061,0.0,0.0,0.2330000000000041,0.0
248.5,0.0,482.567,44.5044,0.0,0.0,0.2330000000000041,0.0
249.75,0.0,482.799,44.5023,0.0,0.0,0.2319999999999709,0.0
250.25,0.0,483.032,44.5009,0.0,0.0,0.2330000000000041,0.0
250.75,0.0,483.265,44.5059,0.0,0.0,0.2330000000000041,0.0
250.5,0.0,483.497,44.502,0.0,0.0,0.23200000000002774,0.0
250.5,0.0,483.73,44.5018,0.0,0.0,0.2330000000000041,0.0
250.25,0.0,483.963,44.4976,0.0,0.0,0.2330000000000041,0.0
250.75,0.0,484.195,44.5,0.0,0.0,0.2319999999999709,0.0
251.0,0.0,484.428,44.5022,0.0,0.0,0.2330000000000041,0.0
251.0,0.0,484.661,44.5031,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,484.893,44.5055,0.0,0.0,0.2319999999999709,0.0
251.5,0.0,485.126,44.5009,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,485.359,44.5058,0.0,0.0,0.2330000000000041,0.0
252.0,0.0,485.591,44.5009,0.0,0.0,0.23200000000002774,0.0
251.75,0.0,485.824,44.4997,0.0,0.0,0.2330000000000041,0.0
251.75,0.0,486.057,44.5012,0.0,0.0,0.2330000000000041,0.0
251.75,0.0,486.289,44.5052,0.0,0.0,0.2319999999999709,0.0
251.75,0.0,486.522,44.5049,0.0,0.0,0.2330000000000041,0.0
251.75,0.0,486.755,44.5081,0.0,0.0,0.2330000000000041,0.0
251.75,0.0,486.987,44.5047,0.0,0.0,0.23200000000002774,0.0
251.5,0.0,487.22,44.4966,0.0,0.0,0.2330000000000041,0.0
252.0,0.0,487.453,44.5046,0.0,0.0,0.23299999999994725,0.0
252.25,0.0,487.685,44.5065,0.0,0.0,0.23200000000002774,0.0
251.25,0.0,487.918,44.5089,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,488.151,44.5019,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,488.383,44.4962,0.0,0.0,0.2319999999999709,0.0
251.5,0.0,488.616,44.4991,0.0,0.0,0.2330000000000041,0.0
251.0,0.0,488.849,44.5038,0.0,0.0,0.2330000000000041,0.0
251.25,0.0,489.081,44.4984,0.0,0.0,0.23200000000002774,0.0
251.25,0.0,489.314,44.502,0.0,0.0,0.2330000000000041,0.0
251.25,0.0,489.547,44.5045,0.0,0.0,0.2330000000000041,0.0
252.0,0.0,489.779,44.5078,0.0,0.0,0.2319999999999709,0.0
252.0,0.0,490.015,44.506,0.0,0.0,0.23599999999999,0.0
252.5,0.0,490.251,44.5047,0.0,0.0,0.23599999999999,0.0
252.75,0.0,490.483,44.5074,0.0,0.0,0.23200000000002774,0.0
253.0,0.0,490.716,44.5082,0.0,0.0,0.2330000000000041,0.0
252.75,0.0,490.955,44.5029,0.0,0.0,0.2389999999999759,0.0
252.5,0.0,491.191,44.5063,0.0,0.0,0.23599999999999,0.0
252.5,0.0,491.426,44.5018,0.0,0.0,0.23500000000001364,0.0
251.5,0.0,491.662,44.5026,0.0,0.0,0.23599999999999,0.0
251.75,0.0,491.898,44.501,0.0,0.0,0.23600000000004684,0.0
251.75,0.0,492.133,44.5018,0.0,0.0,0.2349999999999568,0.0
251.75,0.0,492.365,44.5006,0.0,0.0,0.23200000000002774,0.0
251.75,0.0,492.598,44.5049,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,492.831,44.5002,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,493.063,44.5057,0.0,0.0,0.2319999999999709,0.0
251.5,0.0,493.296,44.5016,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,493.529,44.5034,0.0,0.0,0.2330000000000041,0.0
252.0,0.0,493.761,44.4997,0.0,0.0,0.23200000000002774,0.0
251.25,0.0,493.994,44.5001,0.0,0.0,0.2330000000000041,0.0
251.5,0.0,494.238,44.5018,0.0,0.0,0.24399999999997135,0.0
252.25,0.0,494.471,44.5019,0.0,0.0,0.2330000000000041,0.0
252.75,0.0,494.704,44.4994,0.0,0.0,0.2330000000000041,0.0
253.25,0.0,494.936,44.5029,0.0,0.0,0.2319999999999709,0.0
253.25,0.0,495.169,44.5006,0.0,0.0,0.2330000000000041,0.0
253.25,0.0,495.402,44.5026,0.0,0.0,0.2330000000000041,0.0
253.75,0.0,495.634,44.5003,0.0,0.0,0.23200000000002774,0.0
254.0,0.0,495.867,44.506,0.0,0.0,0.2330000000000041,0.0
254.0,0.0,496.1,44.5044,0.0,0.0,0.2330000000000041,0.0
254.0,0.0,496.34,44.5024,0.0,0.0,0.23999999999995225,0.0
254.0,0.0,496.573,44.4994,0.0,0.0,0.2330000000000041,0.0
253.5,0.0,496.806,44.5056,0.0,0.0,0.2330000000000041,0.0
253.75,0.0,497.038,44.506,0.0,0.0,0.23200000000002774,0.0
253.75,0.0,497.271,44.5009,0.0,0.0,0.2330000000000041,0.0
254.5,0.0,497.504,44.5035,0.0,0.0,0.2330000000000041,0.0
254.75,0.0,497.736,44.5012,0.0,0.0,0.2319999999999709,0.0
255.25,0.0,497.969,44.4995,0.0,0.0,0.2330000000000041,0.0
254.5,0.0,498.202,44.5003,0.0,0.0,0.2330000000000041,0.0
255.25,0.0,498.434,44.5012,0.0,0.0,0.23200000000002774,0.0
255.0,0.0,498.667,44.5067,0.0,0.0,0.23299999999994725,0.0
255.25,0.0,498.9,44.5054,0.0,0.0,0.2330000000000041,0.0
255.25,0.0,499.132,44.4992,0.0,0.0,0.23200000000002774,0.0
255.5,0.0,499.365,44.5014,0.0,0.0,0.2330000000000041,0.0
256.25,0.0,499.598,44.4988,0.0,0.0,0.2330000000000041,0.0
256.25,0.0,499.83,44.5013,0.0,0.0,0.2319999999999709,0.0
256.25,0.0,500.063,44.5073,0.0,0.0,0.2330000000000041,0.0
257.0,0.0,500.296,44.5008,0.0,0.0,0.2330000000000041,0.0
256.5,0.0,500.528,44.5035,0.0,0.0,0.23200000000002774,0.0
257.0,0.0,500.761,44.5033,0.0,0.0,0.2330000000000041,0.0
257.0,0.0,500.994,44.5016,0.0,0.0,0.2330000000000041,0.0
257.0,0.0,501.226,44.5028,0.0,0.0,0.2319999999999709,0.0
256.75,0.0,501.459,44.5043,0.0,0.0,0.2330000000000041,0.0
257.25,0.0,501.692,44.5003,0.0,0.0,0.2330000000000041,0.0
257.0,0.0,501.924,44.5043,0.0,0.0,0.2319999999999709,0.0
257.5,0.0,502.157,44.5002,0.0,0.0,0.2330000000000041,0.0
258.0,0.0,502.39,44.504,0.0,0.0,0.2330000000000041,0.0
258.5,0.0,502.622,44.5047,0.0,0.0,0.23200000000002774,0.0
258.25,0.0,502.855,44.5048,0.0,0.0,0.2330000000000041,0.0
259.25,0.0,503.088,44.499,0.0,0.0,0.2330000000000041,0.0
258.75,0.0,503.32,44.5051,0.0,0.0,0.2319999999999709,0.0
259.5,0.0,503.553,44.5001,0.0,0.0,0.2330000000000041,0.0
259.25,0.0,503.786,44.4987,0.0,0.0,0.2330000000000041,0.0
259.0,0.0,504.018,44.5055,0.0,0.0,0.2319999999999709,0.0
259.5,0.0,504.251,44.4957,0.0,0.0,0.2330000000000041,0.0
259.25,0.0,504.484,44.4978,0.0,0.0,0.2330000000000041,0.0
259.25,0.0,504.716,44.5025,0.0,0.0,0.23200000000002774,0.0
258.5,0.0,504.949,44.4965,0.0,0.0,0.2330000000000041,0.0
258.75,0.0,505.182,44.504,0.0,0.0,0.2330000000000041,0.0
257.75,0.0,505.414,44.5033,0.0,0.0,0.2319999999999709,0.0
257.75,0.0,505.647,44.5019,0.0,0.0,0.2330000000000041,0.0
258.0,0.0,505.88,44.5021,0.0,0.0,0.2330000000000041,0.0
258.0,0.0,506.112,44.5041,0.0,0.0,0.23200000000002774,0.0
257.75,0.0,506.345,44.5009,0.0,0.0,0.2330000000000041,0.0
257.75,0.0,506.578,44.5039,0.0,0.0,0.23299999999994725,0.0
257.5,0.0,506.81,44.5038,0.0,0.0,0.23200000000002774,0.0
258.0,0.0,507.043,44.5024,0.0,0.0,0.2330000000000041,0.0
257.5,0.0,507.276,44.5003,0.0,0.0,0.2330000000000041,0.0
257.5,0.0,507.508,44.5014,0.0,0.0,0.2319999999999709,0.0
258.0,0.0,507.741,44.4981,0.0,0.0,0.2330000000000041,0.0
258.0,0.0,507.974,44.501,0.0,0.0,0.2330000000000041,0.0
258.25,0.0,508.206,44.4977,0.0,0.0,0.23200000000002774,0.0
258.25,0.0,508.439,44.4983,0.0,0.0,0.2330000000000041,0.0
259.25,0.0,508.672,44.5028,0.0,0.0,0.2330000000000041,0.0
259.5,0.0,508.904,44.5005,0.0,0.0,0.2319999999999709,0.0
260.0,0.0,509.137,44.5022,0.0,0.0,0.2330000000000041,0.0
260.5,0.0,509.37,44.4991,0.0,0.0,0.2330000000000041,0.0
260.25,0.0,509.602,44.5032,0.0,0.0,0.2319999999999709,0.0
260.5,0.0,509.835,44.5037,0.0,0.0,0.2330000000000041,0.0
260.5,0.0,510.068,44.5002,0.0,0.0,0.2330000000000041,0.0
260.25,0.0,510.3,44.4993,0.0,0.0,0.23200000000002774,0.0
260.5,0.0,510.533,44.504,0.0,0.0,0.2330000000000041,0.0
260.0,0.0,510.766,44.5,0.0,0.0,0.2330000000000041,0.0
260.75,0.0,510.998,44.5003,0.0,0.0,0.2319999999999709,0.0
260.75,0.0,511.231,44.499,0.0,0.0,0.2330000000000041,0.0
260.75,0.0,511.464,44.5023,0.0,0.0,0.2330000000000041,0.0
260.75,0.0,511.696,44.5019,0.0,0.0,0.23200000000002774,0.0
260.25,0.0,511.929,44.5024,0.0,0.0,0.23299999999994725,0.0
260.5,0.0,512.162,44.5069,0.0,0.0,0.23300000000006094,0.0
260.5,0.0,512.394,44.5043,0.0,0.0,0.2319999999999709,0.0
260.5,0.0,512.627,44.5022,0.0,0.0,0.23299999999994725,0.0
259.75,0.0,512.86,44.5008,0.0,0.0,0.23300000000006094,0.0
260.0,0.0,513.092,44.5042,0.0,0.0,0.2319999999999709,0.0
260.0,0.0,513.325,44.5037,0.0,0.0,0.23300000000006094,0.0
260.25,0.0,513.558,44.5057,0.0,0.0,0.23299999999994725,0.0
260.25,0.0,513.79,44.5046,0.0,0.0,0.2319999999999709,0.0
260.5,0.0,514.023,44.5002,0.0,0.0,0.23300000000006094,0.0
260.0,0.0,514.256,44.506,0.0,0.0,0.23299999999994725,0.0
260.5,0.0,514.488,44.4985,0.0,0.0,0.23200000000008458,0.0
260.5,0.0,514.721,44.5015,0.0,0.0,0.23299999999994725,0.0
260.5,0.0,514.954,44.4975,0.0,0.0,0.23299999999994725,0.0
260.5,0.0,515.186,44.503,0.0,0.0,0.23200000000008458,0.0
260.5,0.0,515.419,44.5009,0.0,0.0,0.23299999999994725,0.0
261.0,0.0,515.652,44.5011,0.0,0.0,0.23300000000006094,0.0
260.75,0.0,515.884,44.5071,0.0,0.0,0.2319999999999709,0.0
260.0,0.0,516.117,44.5018,0.0,0.0,0.23299999999994725,0.0
260.75,0.0,516.35,44.5065,0.0,0.0,0.23300000000006094,0.0
261.25,0.0,516.582,44.5011,0.0,0.0,0.2319999999999709,0.0
260.75,0.0,516.815,44.5045,0.0,0.0,0.23300000000006094,0.0
260.75,0.0,517.048,44.4996,0.0,0.0,0.23299999999994725,0.0
260.25,0.0,517.28,44.5003,0.0,0.0,0.2319999999999709,0.0
261.0,0.0,517.513,44.5034,0.0,0.0,0.23300000000006094,0.0
260.75,0.0,517.746,44.5025,0.0,0.0,0.23299999999994725,0.0
261.25,0.0,517.978,44.5039,0.0,0.0,0.2319999999999709,0.0
261.5,0.0,518.211,44.5004,0.0,0.0,0.23300000000006094,0.0
261.0,0.0,518.444,44.5039,0.0,0.0,0.23299999999994725,0.0
261.5,0.0,518.676,44.508,0.0,0.0,0.23200000000008458,0.0
262.0,0.0,518.909,44.5104,0.0,0.0,0.23299999999994725,0.0
262.0,0.0,519.142,44.5057,0.0,0.0,0.23300000000006094,0.0
261.25,0.0,519.374,44.4994,0.0,0.0,0.2319999999999709,0.0
261.75,0.0,519.607,44.5036,0.0,0.0,0.23299999999994725,0.0
262.0,0.0,519.84,44.5033,0.0,0.0,0.23300000000006094,0.0
262.25,0.0,520.072,44.4984,0.0,0.0,0.2319999999999709,0.0
262.0,0.0,520.305,44.5041,0.0,0.0,0.23299999999994725,0.0
262.25,0.0,520.538,44.5017,0.0,0.0,0.23300000000006094,0.0
262.0,0.0,520.77,44.4999,0.0,0.0,0.2319999999999709,0.0
262.25,0.0,521.003,44.5001,0.0,0.0,0.23300000000006094,0.0
262.25,0.0,521.236,44.5008,0.0,0.0,0.23299999999994725,0.0
262.0,0.0,521.468,44.5093,0.0,0.0,0.2319999999999709,0.0
262.5,0.0,521.701,44.5024,0.0,0.0,0.23300000000006094,0.0
262.75,0.0,521.934,44.5017,0.0,0.0,0.23299999999994725,0.0
263.0,0.0,522.166,44.5039,0.0,0.0,0.23200000000008458,0.0
263.0,0.0,522.399,44.5043,0.0,0.0,0.23299999999994725,0.0
263.25,0.0,522.632,44.5025,0.0,0.0,0.23299999999994725,0.0
263.5,0.0,522.864,44.5045,0.0,0.0,0.23200000000008458,0.0
263.0,0.0,523.097,44.5041,0.0,0.0,0.23299999999994725,0.0
263.5,0.0,523.33,44.5022,0.0,0.0,0.23300000000006094,0.0
264.0,0.0,523.562,44.5017,0.0,0.0,0.2319999999999709,0.0
264.0,0.0,523.795,44.5005,0.0,0.0,0.23299999999994725,0.0
263.75,0.0,524.028,44.5012,0.0,0.0,0.23300000000006094,0.0
264.5,0.0,524.26,44.4973,0.0,0.0,0.2319999999999709,0.0
265.0,0.0,524.493,44.4986,0.0,0.0,0.23300000000006094,0.0
265.25,0.0,524.726,44.5061,0.0,0.0,0.23299999999994725,0.0
265.5,0.0,524.958,44.5025,0.0,0.0,0.2319999999999709,0.0
266.5,0.0,525.191,44.503,0.0,0.0,0.23300000000006094,0.0
266.0,0.0,525.424,44.5062,0.0,0.0,0.23299999999994725,0.0
267.0,0.0,525.656,44.4976,0.0,0.0,0.2319999999999709,0.0
267.0,0.0,525.889,44.4994,0.0,0.0,0.23300000000006094,0.0
267.0,0.0,526.122,44.5013,0.0,0.0,0.23299999999994725,0.0
267.25,0.0,526.354,44.5004,0.0,0.0,0.23200000000008458,0.0
267.5,0.0,526.587,44.5034,0.0,0.0,0.23299999999994725,0.0
267.25,0.0,526.82,44.4956,0.0,0.0,0.23300000000006094,0.0
267.5,0.0,527.052,44.4993,0.0,0.0,0.2319999999999709,0.0
267.25,0.0,527.285,44.5041,0.0,0.0,0.23299999999994725,0.0
267.0,0.0,527.518,44.5034,0.0,0.0,0.23300000000006094,0.0
267.0,0.0,527.75,44.5013,0.0,0.0,0.2319999999999709,0.0
267.0,0.0,527.983,44.5026,0.0,0.0,0.23299999999994725,0.0
267.0,0.0,528.216,44.5029,0.0,0.0,0.23300000000006094,0.0
266.25,0.0,528.448,44.5028,0.0,0.0,0.2319999999999709,0.0
267.0,0.0,528.681,44.4972,0.0,0.0,0.23300000000006094,0.0
267.0,0.0,528.914,44.5029,0.0,0.0,0.23299999999994725,0.0
267.25,0.0,529.146,44.5024,0.0,0.0,0.2319999999999709,0.0
267.25,0.0,529.379,44.4994,0.0,0.0,0.23300000000006094,0.0
267.0,0.0,529.612,44.5022,0.0,0.0,0.23299999999994725,0.0
266.75,0.0,529.844,44.4993,0.0,0.0,0.23200000000008458,0.0
266.75,0.0,530.077,44.4983,0.0,0.0,0.23299999999994725,0.0
266.75,0.0,530.31,44.5084,0.0,0.0,0.23299999999994725,0.0
267.25,0.0,530.542,44.4996,0.0,0.0,0.23200000000008458,0.0
266.5,0.0,530.775,44.5006,0.0,0.0,0.23299999999994725,0.0
267.25,0.0,531.008,44.5002,0.0,0.0,0.23300000000006094,0.0
267.5,0.0,531.24,44.5022,0.0,0.0,0.2319999999999709,0.0
267.75,0.0,531.473,44.5001,0.0,0.0,0.23299999999994725,0.0
267.75,0.0,531.706,44.5024,0.0,0.0,0.23300000000006094,0.0
267.75,0.0,531.938,44.5008,0.0,0.0,0.2319999999999709,0.0
268.25,0.0,532.171,44.5011,0.0,0.0,0.23300000000006094,0.0
268.25,0.0,532.404,44.5014,0.0,0.0,0.23299999999994725,0.0
268.0,0.0,532.636,44.5025,0.0,0.0,0.2319999999999709,0.0
268.0,0.0,532.869,44.5036,0.0,0.0,0.23300000000006094,0.0
268.0,0.0,533.102,44.5027,0.0,0.0,0.23299999999994725,0.0
268.25,0.0,533.334,44.497,0.0,0.0,0.2319999999999709,0.0
268.25,0.0,533.567,44.5015,0.0,0.0,0.23300000000006094,0.0
268.25,0.0,533.8,44.5008,0.0,0.0,0.23299999999994725,0.0
267.75,0.0,534.032,44.5019,0.0,0.0,0.23200000000008458,0.0
268.5,0.0,534.265,44.5034,0.0,0.0,0.23299999999994725,0.0
267.75,0.0,534.498,44.4968,0.0,0.0,0.23300000000006094,0.0
268.5,0.0,534.73,44.4984,0.0,0.0,0.2319999999999709,0.0
267.75,0.0,534.963,44.5037,0.0,0.0,0.23299999999994725,0.0
268.0,0.0,535.196,44.5071,0.0,0.0,0.23300000000006094,0.0
268.75,0.0,535.428,44.5019,0.0,0.0,0.2319999999999709,0.0
268.5,0.0,535.661,44.5026,0.0,0.0,0.23299999999994725,0.0
269.0,0.0,535.894,44.4966,0.0,0.0,0.23300000000006094,0.0
268.5,0.0,536.126,44.5025,0.0,0.0,0.2319999999999709,0.0
269.0,0.0,536.359,44.4967,0.0,0.0,0.23300000000006094,0.0
268.75,0.0,536.592,44.4992,0.0,0.0,0.23299999999994725,0.0
269.0,0.0,536.824,44.5008,0.0,0.0,0.2319999999999709,0.0
269.75,0.0,537.057,44.5011,0.0,0.0,0.23300000000006094,0.0
269.75,0.0,537.29,44.503,0.0,0.0,0.23299999999994725,0.0
270.25,0.0,537.522,44.501,0.0,0.0,0.23200000000008458,0.0
270.5,0.0,537.755,44.5005,0.0,0.0,0.23299999999994725,0.0
270.5,0.0,537.988,44.5006,0.0,0.0,0.23300000000006094,0.0
270.5,0.0,538.22,44.504,0.0,0.0,0.2319999999999709,0.0
271.0,0.0,538.453,44.4975,0.0,0.0,0.23299999999994725,0.0
271.25,0.0,538.686,44.5075,0.0,0.0,0.23300000000006094,0.0
270.75,0.0,538.918,44.503,0.0,0.0,0.2319999999999709,0.0
270.75,0.0,539.151,44.5021,0.0,0.0,0.23299999999994725,0.0
271.25,0.0,539.384,44.5069,0.0,0.0,0.23300000000006094,0.0
271.25,0.0,539.616,44.4993,0.0,0.0,0.2319999999999709,0.0
271.25,0.0,539.849,44.5072,0.0,0.0,0.23300000000006094,0.0
271.25,0.0,540.082,44.5039,0.0,0.0,0.23299999999994725,0.0
271.75,0.0,540.314,44.4991,0.0,0.0,0.2319999999999709,0.0
272.0,0.0,540.547,44.5036,0.0,0.0,0.23300000000006094,0.0
272.0,0.0,540.78,44.5032,0.0,0.0,0.23299999999994725,0.0
272.0,0.0,541.012,44.4982,0.0,0.0,0.2319999999999709,0.0
272.25,0.0,541.245,44.5002,0.0,0.0,0.23300000000006094,0.0
271.75,0.0,541.478,44.5012,0.0,0.0,0.23299999999994725,0.0
272.25,0.0,541.71,44.5005,0.0,0.0,0.23200000000008458,0.0
272.0,0.0,541.943,44.4992,0.0,0.0,0.23299999999994725,0.0
272.0,0.0,542.176,44.4988,0.0,0.0,0.23300000000006094,0.0
272.0,0.0,542.408,44.498,0.0,0.0,0.2319999999999709,0.0
272.25,0.0,542.641,44.4997,0.0,0.0,0.23299999999994725,0.0
272.5,0.0,542.874,44.505,0.0,0.0,0.23300000000006094,0.0
272.5,0.0,543.106,44.504,0.0,0.0,0.2319999999999709,0.0
272.25,0.0,543.339,44.4995,0.0,0.0,0.23300000000006094,0.0
272.25,0.0,543.572,44.4997,0.0,0.0,0.23299999999994725,0.0
272.5,0.0,543.804,44.4991,0.0,0.0,0.2319999999999709,0.0
272.25,0.0,544.037,44.506,0.0,0.0,0.23300000000006094,0.0
272.5,0.0,544.27,44.5042,0.0,0.0,0.23299999999994725,0.0
273.0,0.0,544.502,44.5008,0.0,0.0,0.2319999999999709,0.0
273.5,0.0,544.735,44.4992,0.0,0.0,0.23300000000006094,0.0
274.0,0.0,544.968,44.4984,0.0,0.0,0.23299999999994725,0.0
274.25,0.0,545.2,44.5016,0.0,0.0,0.23200000000008458,0.0
274.5,0.0,545.433,44.5023,0.0,0.0,0.23299999999994725,0.0
274.25,0.0,545.666,44.5023,0.0,0.0,0.23300000000006094,0.0
274.25,0.0,545.898,44.5016,0.0,0.0,0.2319999999999709,0.0
274.5,0.0,546.131,44.4991,0.0,0.0,0.23299999999994725,0.0
274.75,0.0,546.364,44.5017,0.0,0.0,0.23300000000006094,0.0
275.25,0.0,546.596,44.5019,0.0,0.0,0.2319999999999709,0.0
275.5,0.0,546.829,44.5008,0.0,0.0,0.23299999999994725,0.0
275.0,0.0,547.062,44.498,0.0,0.0,0.23300000000006094,0.0
275.0,0.0,547.294,44.5003,0.0,0.0,0.2319999999999709,0.0
275.75,0.0,547.527,44.4994,0.0,0.0,0.23300000000006094,0.0
275.75,0.0,547.76,44.4999,0.0,0.0,0.23299999999994725,0.0
275.75,0.0,547.992,44.499,0.0,0.0,0.2319999999999709,0.0
276.0,0.0,548.225,44.5017,0.0,0.0,0.23300000000006094,0.0
275.5,0.0,548.458,44.504,0.0,0.0,0.23299999999994725,0.0
276.0,0.0,548.69,44.5005,0.0,0.0,0.23200000000008458,0.0
275.5,0.0,548.923,44.5065,0.0,0.0,0.23299999999994725,0.0
275.25,0.0,549.156,44.505,0.0,0.0,0.23299999999994725,0.0
276.0,0.0,549.388,44.5002,0.0,0.0,0.23200000000008458,0.0
275.75,0.0,549.621,44.5027,0.0,0.0,0.23299999999994725,0.0
276.0,0.0,549.854,44.5021,0.0,0.0,0.23300000000006094,0.0
275.75,0.0,550.086,44.5023,0.0,0.0,0.2319999999999709,0.0
275.25,0.0,550.319,44.5036,0.0,0.0,0.23299999999994725,0.0
275.25,0.0,550.552,44.4997,0.0,0.0,0.23300000000006094,0.0
276.0,0.0,550.784,44.5016,0.0,0.0,0.2319999999999709,0.0
276.0,0.0,551.017,44.5022,0.0,0.0,0.23300000000006094,0.0
275.5,0.0,551.25,44.5016,0.0,0.0,0.23299999999994725,0.0
276.0,0.0,551.482,44.5019,0.0,0.0,0.2319999999999709,0.0
276.0,0.0,551.715,44.5014,0.0,0.0,0.23300000000006094,0.0
276.0,0.0,551.948,44.5029,0.0,0.0,0.23299999999994725,0.0
276.25,0.0,552.18,44.5042,0.0,0.0,0.2319999999999709,0.0
276.25,0.0,552.413,44.4992,0.0,0.0,0.23300000000006094,0.0
276.25,0.0,552.646,44.5005,0.0,0.0,0.23299999999994725,0.0
276.25,0.0,552.878,44.4993,0.0,0.0,0.23200000000008458,0.0
276.25,0.0,553.111,44.5016,0.0,0.0,0.23299999999994725,0.0
276.25,0.0,553.344,44.4985,0.0,0.0,0.23300000000006094,0.0
276.75,0.0,553.576,44.5018,0.0,0.0,0.2319999999999709,0.0
277.0,0.0,553.809,44.5028,0.0,0.0,0.23299999999994725,0.0
277.0,0.0,554.042,44.5027,0.0,0.0,0.23300000000006094,0.0
277.0,1.0,554.274,44.5022,0.72,1.0,0.2319999999999709,4.310344827586747
277.5,1.0,554.507,44.5017,0.72,0.0,0.23299999999994725,0.0
277.5,1.0,554.74,44.5003,0.72,0.0,0.23300000000006094,0.0
277.75,1.0,554.972,44.4989,0.72,0.0,0.2319999999999709,0.0
278.0,1.0,555.205,44.4991,0.72,0.0,0.23300000000006094,0.0
277.75,1.0,555.438,44.5001,0.72,0.0,0.23299999999994725,0.0
277.5,1.0,555.67,44.5046,0.72,0.0,0.2319999999999709,0.0
277.75,1.0,555.903,44.5008,0.72,0.0,0.23300000000006094,0.0
277.0,1.0,556.136,44.5016,0.72,0.0,0.23299999999994725,0.0
277.5,1.0,556.368,44.5051,0.72,0.0,0.23200000000008458,0.0
276.75,1.0,556.601,44.5012,0.72,0.0,0.23299999999994725,0.0
277.25,1.0,556.834,44.5004,0.72,0.0,0.23299999999994725,0.0
277.0,1.0,557.066,44.5014,0.72,0.0,0.23200000000008458,0.0
277.5,1.0,557.299,44.4977,0.72,0.0,0.23299999999994725,0.0
277.5,1.0,557.532,44.4991,0.72,0.0,0.23300000000006094,0.0
277.25,1.0,557.764,44.5003,0.72,0.0,0.2319999999999709,0.0
277.5,1.0,557.997,44.5034,0.72,0.0,0.23299999999994725,0.0
277.5,1.0,558.23,44.5066,0.72,0.0,0.23300000000006094,0.0
279.5,1.0,558.462,44.5018,0.72,0.0,0.2319999999999709,0.0
280.0,1.0,558.695,44.5014,0.72,0.0,0.23300000000006094,0.0
280.25,1.0,558.928,44.5017,0.72,0.0,0.23299999999994725,0.0
281.5,1.0,559.16,44.4977,0.72,0.0,0.2319999999999709,0.0
282.0,1.0,559.393,44.5032,0.72,0.0,0.23300000000006094,0.0
282.0,1.0,559.626,44.4993,0.72,0.0,0.23299999999994725,0.0
282.5,1.0,559.858,44.5015,0.72,0.0,0.2319999999999709,0.0
282.75,1.0,560.091,44.504,0.72,0.0,0.23300000000006094,0.0
283.0,1.0,560.324,44.5013,0.72,0.0,0.23299999999994725,0.0
283.25,1.0,560.556,44.5034,0.72,0.0,0.23200000000008458,0.0
283.0,1.0,560.789,44.5004,0.72,0.0,0.23299999999994725,0.0
283.75,1.0,561.022,44.5065,0.72,0.0,0.23300000000006094,0.0
284.0,1.0,561.254,44.5044,0.72,0.0,0.2319999999999709,0.0
284.25,1.0,561.487,44.5016,0.72,0.0,0.23299999999994725,0.0
284.5,1.0,561.72,44.5002,0.72,0.0,0.23300000000006094,0.0
284.5,1.0,561.952,44.4981,0.72,0.0,0.2319999999999709,0.0
284.25,1.0,562.185,44.4984,0.72,0.0,0.23299999999994725,0.0
284.5,1.0,562.418,44.503,0.72,0.0,0.23300000000006094,0.0
284.25,1.0,562.65,44.4954,0.72,0.0,0.2319999999999709,0.0
284.0,1.0,562.883,44.4991,0.72,0.0,0.23300000000006094,0.0
283.75,1.0,563.116,44.5015,0.72,0.0,0.23299999999994725,0.0
283.25,1.0,563.348,44.4969,0.72,0.0,0.2319999999999709,0.0
283.75,1.0,563.581,44.5002,0.72,0.0,0.23300000000006094,0.0
284.25,1.0,563.814,44.4975,0.72,0.0,0.23299999999994725,0.0
283.5,1.0,564.046,44.5002,0.72,0.0,0.23200000000008458,0.0
283.0,1.0,564.279,44.5016,0.72,0.0,0.23299999999994725,0.0
283.25,1.0,564.512,44.5009,0.72,0.0,0.23299999999994725,0.0
282.75,1.0,564.744,44.4958,0.72,0.0,0.23200000000008458,0.0
283.0,1.0,564.977,44.5054,0.72,0.0,0.23299999999994725,0.0
282.75,1.0,565.21,44.4999,0.72,0.0,0.23300000000006094,0.0
283.25,1.0,565.442,44.5072,0.72,0.0,0.2319999999999709,0.0
283.25,1.0,565.675,44.4981,0.72,0.0,0.23299999999994725,0.0
283.5,1.0,565.908,44.5044,0.72,0.0,0.23300000000006094,0.0
